
Product,Price,Location,Price
PROMO DP 0 % RUMAH STRATEGIS DIDEPOK,Rp 720.000.000,"Pancoran, Jakarta Selatan",2 KT - 2 KM - 60 m2
Dijual Apartemen Verde Two Connecting Unit Luxury Unit Private Lift,Rp 31.000.000.000,"Setia Budi, Jakarta Selatan",3 KT - 2 KM - 460 m2
Dijual Rumah Di Kayu manis Timur Matraman Salemba Cocok Rumah Kosan,Rp 2.500.000.000,"Matraman, Jakarta Timur",3 KT - 2 KM - 150 m2
Di sewakan apartemen greenbay pluit,Rp 25.000.000,"Penjaringan, Jakarta Utara",1 KT - 1 KM - 21 m2
grand alifia bogor kota 2 lantai,Rp 530.000.800,"Tanah Abang, Jakarta Pusat",3 KT - 2 KM - 60 m2
DIJUAL APARTEMEN PALADIAN SIAP PAKAI,Rp 1.250.000.000,"Kelapa Gading, Jakarta Utara",2 KT - 1 KM - 80 m2
"(GA15325-HR) DISEWA : Rumah baru renovasi 2KT di Meruya, Jakarta Barat",Rp 27.000.000,"Kembangan, Jakarta Barat",2 KT - 1 KM - 50 m2
Rumah mewah spesial merdeka Area strategis dipusat kota,Rp 400.000.000,"Jagakarsa, Jakarta Selatan",2 KT - 1 KM - 45 m2
BOOKING 4 JUTA ALL IN RUMAH BEBAS DP,Rp 890.000.000,"Cengkareng, Jakarta Barat",3 KT - 3 KM - 70 m2
"Ls.742 JUAL CEPAT! Rumah Minimalis Siap Huni di Kebon Jeruk, Bisa Nego",Rp 2.200.000.000,"Kebon Jeruk, Jakarta Barat",4 KT - 4 KM - 1 m2
Hunian modern minimalis,Rp 450.000.000,"Jagakarsa, Jakarta Selatan",3 KT - 2 KM - 60 m2
Dijual Rumah Di Kayu manis Timur Matraman Salemba Cocok Rumah Kosan,Rp 2.500.000.000,"Matraman, Jakarta Timur",3 KT - 2 KM - 150 m2
TERMURAH RUMAH DP 0% DIDEPOK,Rp 890.000.000,"Gambir, Jakarta Pusat",3 KT - 3 KM - 70 m2
grand alifia rumah bogor kota 2 lantai,Rp 533.000.000,"Sawah Besar, Jakarta Pusat",3 KT - 2 KM - 60 m2
PROMO MENARIK RUMAH KPR BEBAS DP,Rp 890.000.000,"Pasar Rebo, Jakarta Timur",3 KT - 3 KM - 70 m2
Hunian minimalis eksklusif,Rp 450.000.000,"Jagakarsa, Jakarta Selatan",3 KT - 2 KM - 60 m2
Rumah 3.5 Lantai Bebas Banjir Strategis Jalan Muat 2 Mobil,Rp 60.000.000,"Grogol Petamburan, Jakarta Barat",3 KT - 3 KM - 180 m2
"Dijual/Disewa Apartemen City Park, 2 bed room",Rp 155.000.000,"Cengkareng, Jakarta Barat",2 KT - 1 KM - 33 m2
Rumah 200jtan didepok,Rp 272.000.000,"Gambir, Jakarta Pusat",2 KT - 1 KM - 26 m2
MURAAAH! RUMAH KPR BEBAS DP,Rp 890.000.000,"Pasar Minggu, Jakarta Selatan",3 KT - 3 KM - 70 m2
Dijual Rumah Di Kayu manis Timur Matraman Salemba Cocok Rumah Kosan,Rp 2.500.000.000,"Matraman, Jakarta Timur",3 KT - 2 KM - 150 m2
Rumah 2lt DP 0% Lokasi Strategis Cendana Marq Extension Lippo Karawaci,Rp 990.000.000,"Kalideres, Jakarta Barat",3 KT - 3 KM - 68 m2
"Rumah Komersil . Kawasan SENTUL . Promo Dp 1,7 JUTA ALL IN sampai AKAD",Rp 447.000.000,"Kramat Jati, Jakarta Timur",2 KT - 1 KM - 33 m2
grand alifia rumah 2 lantai bogor kota,Rp 533.000.000,"Menteng, Jakarta Pusat",3 KT - 2 KM - 60 m2
Rumah Villa di Dramaga Bogor Bonus Kolam Renang Pribadi Harga 400jt-an,Rp 400.000.000,"Pancoran, Jakarta Selatan",3 KT - 1 KM - 45 m2
Rumah minimalis eksklusif,Rp 450.000.000,"Cilandak, Jakarta Selatan",3 KT - 2 KM - 60 m2
"Dijual rumah siap huni di Park Residence, Cengkareng",Rp 1.100.000.000,"Cengkareng, Jakarta Barat",2 KT - 2 KM - 60 m2
"Disewakan rumah minimalis di Taman Semanan Indah, ukuran 162",Rp 60.000.000,"Kalideres, Jakarta Barat",4 KT - 4 KM - 200 m2
Rumah murah modern,Rp 450.000.000,"Cilandak, Jakarta Selatan",3 KT - 2 KM - 60 m2
DIJUAL RUMAH SIAP HUNI BARU RENOVASI KELAPA GADING,Rp 2.800.000.000,"Kelapa Gading, Jakarta Utara",3 KT - 2 KM - 150 m2
Rumah Dekat Stasiun Siap Huni Dekat BSD dan Stasiun Puri Vaganza,Rp 347.850.000,"Taman Sari, Jakarta Barat",2 KT - 1 KM - 36 m2
Dijual Rumah di Cikini Menteng,Rp 24.000.000.000,"Menteng, Jakarta Pusat",5 KT - 3 KM - 268 m2
Apartemen Sky House BSD+ Termurah (jual/sewa) dekat Majestic Point,Rp 520.000.000,"Cilandak, Jakarta Selatan",1 KT - 1 KM - 21 m2
Dp 0 % rumah ready stok sentul indah,Rp 445.000.000,"Kebon Jeruk, Jakarta Barat",2 KT - 1 KM - 30 m2
Dijual Rumah Dengan Desain Cantik,Rp 918.000.000,"Tambora, Jakarta Barat",3 KT - 3 KM - 80 m2
Rumah di Komplek Mewah The Wiladatika Residence,Rp 50.000.000,"Ciracas, Jakarta Timur",2 KT - 2 KM - 100 m2
JUAL RUMAH DENGAN PRIVATE POOL DI JAKARTA SELATAN DEKAT TOL DAN KRL,Rp 3.500.000.000,"Jagakarsa, Jakarta Selatan",4 KT - 4 KM - 215 m2
"Rumah murah LT 69 LB 50 full dak bisa naik 2 lantai, bisa KPR",Rp 750.000.000,"Jagakarsa, Jakarta Selatan",2 KT - 1 KM - 50 m2
Kebayoran Apartment Jakarta - BEBAS Uang Muka,Rp 1.400.000.000,"Kebayoran Lama, Jakarta Selatan",2 KT - 1 KM - 52 m2
Rumah cantik Harga sesuai,Rp 918.000.000,"Taman Sari, Jakarta Barat",3 KT - 3 KM - 80 m2
Dijual Rumah 2Lt Desain elegan,Rp 918.000.000,"Palmerah, Jakarta Barat",3 KT - 3 KM - 80 m2
Rumah dan Kosan di Rawamangun lokasi Ikan Ikan jalan lebar,Rp 5.000.000.000,"Pulo Gadung, Jakarta Timur",>10 KT - >10 KM - 400 m2
Dijual Apartemen Mediterania Garden 2 Furnished Lantai Rendah,Rp 900.000.000,"Grogol Petamburan, Jakarta Barat",1 KT - 1 KM - 32 m2
Dijual Rumah Cantik Siap Huni,Rp 918.000.000,"Kembangan, Jakarta Barat",3 KT - 3 KM - 80 m2
Apartemen Altiz Disewakan di Sektor 3 Bintaro Jaya dekat Bintaro Plaza,Rp 3.500.000,"Pesanggrahan, Jakarta Selatan",1 KT - 1 KM - 31 m2
RUMAH MURAH 2 LT DEKAT DENGAN PUSAT KOTA BOGOR ALL IN 10 JT SIAP HUNI,Rp 795.894.000,"Pasar Rebo, Jakarta Timur",3 KT - 3 KM - 99 m2
"Disewakan green bay pluit, studio",Rp 25.000.000,"Penjaringan, Jakarta Utara",1 KT - 1 KM - 21 m2
Cluster minimalis harga ekonomis,Rp 140.000.000,"Jatinegara, Jakarta Timur",2 KT - 1 KM - 27 m2
DP 0% GRATIS SEMUA BIAYA,Rp 890.000.000,"Setia Budi, Jakarta Selatan",3 KT - 3 KM - 70 m2
Rumah 2 Lantai Cuman 395 JUTAAN Banyak Free Nya.,Rp 395.000.000,"Kebon Jeruk, Jakarta Barat",2 KT - 1 KM - 36 m2
"Promo agustus hanya 1,7 all in",Rp 445.000.000,"Kebon Jeruk, Jakarta Barat",2 KT - 1 KM - 30 m2
Di jual Apartemen Royal mediterania Garden Full Furnished,Rp 1.900.000.000,"Grogol Petamburan, Jakarta Barat",2 KT - 1 KM - 53 m2
Dijual Apartemen Mediterania Garden 2 Tower Jasmine Full Furnished Lan,Rp 1.300.000.000,"Grogol Petamburan, Jakarta Barat",2 KT - 1 KM - 42 m2
Rumah minimalis eksklusif,Rp 450.000.000,"Pancoran, Jakarta Selatan",3 KT - 2 KM - 60 m2
Dijual Apartemen Central Park Unfrnished Lantai Tinggi,Rp 1.400.000.000,"Grogol Petamburan, Jakarta Barat",1 KT - 1 KM - 44 m2
Rumah Minimalis Jagakarsa Jakarta Selatan,Rp 1.250.000.000,"Jagakarsa, Jakarta Selatan",3 KT - 3 KM - 110 m2
Dijual Rumah Lokasi Strategis di Sumur Batu Kemayoran Jakarta Utara,Rp 2.500.000.000,"Kemayoran, Jakarta Pusat",2 KT - 1 KM - 114 m2
Jual rumah cepat,Rp 850.000.000,"Tanjung Priok, Jakarta Utara",3 KT - 2 KM - 100 m2
2BR UNFURNISHED (SHM) - Bassura City - Tower Cattleya,Rp 535.000.555,"Jatinegara, Jakarta Timur",2 KT - 1 KM - 34 m2
Dijual Apartemen Madison Park 1BR Furnished Lantai Tinggi,Rp 930.000.000,"Grogol Petamburan, Jakarta Barat",1 KT - 1 KM - 30 m2
NEW LAUNCHING TERMURAH DI JATIASIH RUMAH MEGAH 10 MNT EXIT TOL JATIASI,Rp 844.000.027,"Senen, Jakarta Pusat",3 KT - 2 KM - 85 m2
Jual Aparrtemen Central Park Furnished Lantai Tinggi,Rp 1.600.000.000,"Grogol Petamburan, Jakarta Barat",1 KT - 1 KM - 49 m2
Jual Condo Taman ANggrek Residence Tower Azalea Lantai Sedang Semi F u,Rp 2.100.000.000,"Grogol Petamburan, Jakarta Barat",1 KT - 1 KM - 50 m2
Rumah mewah minimalis modern2 lt termurah di Cibubur Jaktim,Rp 1.300.000.000,"Ciracas, Jakarta Timur",3 KT - 2 KM - 130 m2
Sewa Apartemen Condo Grand Madison Furnished Lantai Sedang,Rp 105.000.000,"Grogol Petamburan, Jakarta Barat",2 KT - 2 KM - 62 m2
DIJUAL RUMAH  SIAP HUNI MINIMALIS MODERN KAYU PUTIH JAKARTA TIMUR,Rp 3.250.000.000,"Pulo Gadung, Jakarta Timur",5 KT - 3 KM - 180 m2
Dijual Rumah Di Kayu manis Timur Matraman Salemba Cocok Rumah Kosan,Rp 2.500.000.000,"Matraman, Jakarta Timur",3 KT - 2 KM - 150 m2
Rumah Asri dan Nyaman di Kaisar Serpong,Rp 715.000.000,"Kebayoran Baru, Jakarta Selatan",2 KT - 1 KM - 36 m2
Sewa Apartemen Mediterania 2 Furnished View Pool Lantai Tinggi,Rp 47.000.000,"Grogol Petamburan, Jakarta Barat",2 KT - 1 KM - 42 m2
Rumah murah eksklusif,Rp 450.000.000,"Pancoran, Jakarta Selatan",3 KT - 2 KM - 60 m2
NEW LAUNCHING TERMURAH DI JATIASIH RUMAH MEGAH 10 MNT EXIT TOL JATIASI,Rp 844.000.026,"Sawah Besar, Jakarta Pusat",3 KT - 2 KM - 85 m2
SEwa Jual Apartemen Condo Grand Madison UnFurnished Lantai Rendah,Rp 2.150.000.000,"Grogol Petamburan, Jakarta Barat",2 KT - 2 KM - 62 m2
Rumah siap huni one get sistem sentul indah,Rp 445.000.000,"Kebon Jeruk, Jakarta Barat",2 KT - 1 KM - 30 m2
rumah petak di kontrakan,Rp 1.300.000,"Pasar Rebo, Jakarta Timur",1 KT - 1 KM - 30 m2
Dijual Apartemen Taman Anggrek Residence Condo ower Azalea Semi Furnis,Rp 4.500.000.000,"Grogol Petamburan, Jakarta Barat",3 KT - 2 KM - 135 m2
Rumah Murah Strategis 900jutaan,Rp 900.000.000,"Jatinegara, Jakarta Timur",3 KT - 1 KM - 200 m2
Di jual Rumah 2 lantai,Rp 10.000.000.000,"Duren Sawit, Jakarta Timur",7 KT - 6 KM - 400 m2
Di jual Rumah Kontrakan (FREE RENOVASI),Rp 780.000.000,"Koja, Jakarta Utara",4 KT - 4 KM - 80 m2
RUMAH PARK RESIDENCE CENGKARENG,Rp 1.250.000.000,"Cengkareng, Jakarta Barat",2 KT - 2 KM - 55 m2
DIJUAL RUMAH KELAPA GADING FULL RENOV,Rp 6.200.000.000,"Kelapa Gading, Jakarta Utara",4 KT - 3 KM - 320 m2
Dijual Cepat Promo Kemerdekaan,Rp 1.050.000.000,"Jagakarsa, Jakarta Selatan",3 KT - 2 KM - 12 m2
Apartemen Disewakan di Altiz Bintaro Jaya dekat Bintaro Plaza,Rp 3.500.000,"Pesanggrahan, Jakarta Selatan",1 KT - 1 KM - 31 m2
Rumah 3 lantai di Jakarta area villa meruya kembangan,Rp 2.100.000.000,"Cilandak, Jakarta Selatan",4 KT - 3 KM - 75 m2
DIJUAL RUMAH MEWAH KLASIK MODERN FULL FURNISHED SUNTER JAKARTA UTARA,Rp 8.950.000.000,"Tanjung Priok, Jakarta Utara",6 KT - 5 KM - 401 m2
NEW LAUNCHING TERMURAH DI JATIASIH RUMAH MEGAH 10 MNT EXIT TOL JATIASI,Rp 844.000.025,"Menteng, Jakarta Pusat",3 KT - 2 KM - 85 m2
Apartemen Element Kuningan Unit Harmony Middle Floor Semi Furnished,Rp 3.930.000.000,"Setia Budi, Jakarta Selatan",2 KT - 1 KM - 82 m2
Hunian minimalis modern,Rp 450.000.000,"Pancoran, Jakarta Selatan",3 KT - 2 KM - 60 m2
Rumah siap huni dalam komplek dekat ICE BSD,Rp 890.000.000,"Kebayoran Baru, Jakarta Selatan",2 KT - 2 KM - 90 m2
DIJUAL RUMAH MEWAH MINIMALIS LOKASI ELITE KEBAYORAN LAMA JAKSEL,Rp 25.000.000.000,"Kebayoran Lama, Jakarta Selatan",4 KT - 3 KM - 409 m2
NEW LAUNCHING TERMURAH DI JATIASIH RUMAH MEGAH 10 MNT EXIT TOL JATIASI,Rp 844.000.024,"Kemayoran, Jakarta Pusat",3 KT - 2 KM - 85 m2
Apartemen kalibata city sewa harian,Rp 149.000,"Makasar, Jakarta Timur",1 KT - 1 KM - 22 m2
Rumah baru tanah luas dekat AEON mall BSD,Rp 890.000.000,"Kebayoran Baru, Jakarta Selatan",2 KT - 2 KM - 90 m2
Dijual Rumah Di Kayu manis Timur Matraman Salemba Cocok Rumah Kosan,Rp 2.500.000.000,"Matraman, Jakarta Timur",3 KT - 2 KM - 150 m2
RUMAH MURAH MASA KINI CUKUP MEMBAYAR 2JUTA SUDAH DAPAT RUMAH,Rp 466.518.000,"Kebon Jeruk, Jakarta Barat",3 KT - 1 KM - 55 m2
HARGA PROMO RUMAH KAMPUNG DI JL. CIMUNING MUSTIKAJAYA BEKASI,Rp 400.000.011,"Pulo Gadung, Jakarta Timur",2 KT - 1 KM - 55 m2
"Jual Rumah di Segitiga Emas, Akses Mudah, Dekat Kota Kasablanka",Rp 10.000.000.000,"Tebet, Jakarta Selatan",>10 KT - 7 KM - 302 m2
Dijual 1 unit rumah cluster Royal Residence - Nego tipis,Rp 2.850.000.000,"Jagakarsa, Jakarta Selatan",4 KT - 4 KM - 190 m2
Rumah Mewah Smart House Harga Terjangkau di Palmerah Jakarta Barat,Rp 1.156.900.000,"Palmerah, Jakarta Barat",2 KT - 2 KM - 62 m2
"DIJUAL CEPAT, RUMAH DIJUAL DI KP DUKUH BISA DP NOL GRATIS SEMUA BIAYA",Rp 1.350.000.000,"Kramat Jati, Jakarta Timur",3 KT - 3 KM - 100 m2
NEW LAUNCHING TERMURAH DI JATIASIH RUMAH MEGAH 10 MNT EXIT TOL JATIASI,Rp 844.000.023,"Johar Baru, Jakarta Pusat",3 KT - 2 KM - 85 m2
Hunian dalam komplek dekat Q-BIG BSD,Rp 890.000.000,"Pesanggrahan, Jakarta Selatan",2 KT - 2 KM - 90 m2
Sewa apartemen harian kalibata city jakarta selatan,Rp 149.000,"Pancoran, Jakarta Selatan",1 KT - 1 KM - 22 m2
DIJUAL RUMAH BAGUS ASRI LINGKUNGAN NYAMAN SUNTER JAKARTA UTARA,Rp 3.500.000.000,"Tanjung Priok, Jakarta Utara",5 KT - 4 KM - 234 m2
rumah depok dijual,Rp 530.000.000,"Mampang Prapatan, Jakarta Selatan",3 KT - 2 KM - 90 m2
Apartemen Disewakan di Altiz Sektor 3 Bintaro Jaya,Rp 3.500.000,"Pesanggrahan, Jakarta Selatan",1 KT - 1 KM - 31 m2
Jual Rumah Lelang di Pasar Minggu Jaksel,Rp 2.900.000.000,"Pasar Minggu, Jakarta Selatan",4 KT - 2 KM - 445 m2
NEW LAUNCHING TERMURAH DI JATIASIH RUMAH MEGAH 10 MNT EXIT TOL JATIASI,Rp 844.000.022,"Gambir, Jakarta Pusat",3 KT - 2 KM - 85 m2
Hunian nyaman siap huni lokasi strategis dekat AEON BSD,Rp 890.000.000,"Pesanggrahan, Jakarta Selatan",2 KT - 2 KM - 90 m2
Hunian Terbaik Harga Murah di Tenjo,Rp 235.000.700,"Tanah Abang, Jakarta Pusat",2 KT - 1 KM - 37 m2
"Disewakan Bulanan Apartemen Greenbay Pluit, Studio Full Furnish",Rp 3.800.000,"Penjaringan, Jakarta Utara",1 KT - 1 KM - 21 m2
DIJUAL RUMAH APIK LINGKUNGAN NYAMAN DAN AMAN SUNTER JAKARTA UTARA,Rp 4.000.000.000,"Tanjung Priok, Jakarta Utara",7 KT - 4 KM - 250 m2
Dijual Rumah Di Kayu manis Timur Matraman Salemba Cocok Rumah Kosan,Rp 2.500.000.000,"Matraman, Jakarta Timur",3 KT - 2 KM - 150 m2
Apartemen Green Pramuka Tower Fagio unit Hoek furnished lantai 20,Rp 3.500.000,"Cempaka Putih, Jakarta Pusat",2 KT - 1 KM - 33 m2
DISEWAKAN APARTEMEN SHERWOOD,Rp 125.000.000,"Kelapa Gading, Jakarta Utara",2 KT - 2 KM - 94 m2
DP 0% GRATIS SEMUA BIAYA DI DEPOK,Rp 890.000.000,"Mampang Prapatan, Jakarta Selatan",3 KT - 3 KM - 70 m2
Rumah shm imb 2 mobil parkir 3kt 3km jakarta timur,Rp 1.350.000.000,"Ciracas, Jakarta Timur",3 KT - 3 KM - 85 m2
"Apartment Bagus Menteng Park, Sewa 30jt for 3 months, Agent Welcome!",Rp 30.000.000,"Menteng, Jakarta Pusat",1 KT - 1 KM - 33 m2
"DiSEWAKAN RUMAH Jln SUNGAI SAMBAS, KEB BARU, JAKSEL",Rp 520.000.000,"Kebayoran Baru, Jakarta Selatan",8 KT - 4 KM - 450 m2
Dijual Rumah mewah minimalis dipal merah jakarta Barat,Rp 1.178.000.000,"Palmerah, Jakarta Barat",2 KT - 3 KM - 62 m2
Sentosa Park World Class City Capturing The Finest of Singapore,Rp 800.000.009,"Cengkareng, Jakarta Barat",3 KT - 3 KM - 80 m2
Rumah Idaman Modern minimalis cluster exclusive di Legenda wisata,Rp 2.200.000.000,"Ciracas, Jakarta Timur",4 KT - 3 KM - 200 m2
Rumah minimalis 25/37 di Kalisari Pasar Rebo Jakarta Timur,Rp 527.000.000,"Pasar Rebo, Jakarta Timur",2 KT - 1 KM - 25 m2
DIJUAL RUMAH BAGUS LINGKUNGAN ASRI DAN TENANG SUNTER JAKARTA UTARA,Rp 4.500.000.000,"Tanjung Priok, Jakarta Utara",4 KT - 5 KM - 280 m2
Ls.741 DIJUAL CEPAT!! Rumah Bagus Minimalis di BCS Kelapa Gading,Rp 2.650.000.000,"Kelapa Gading, Jakarta Utara",4 KT - 3 KM - 1 m2
Rumuah Cantik Siap Huni,Rp 918.000.000,"Kebon Jeruk, Jakarta Barat",3 KT - 3 KM - 80 m2
DP 0% GRATIS SEMUA BIAYA DI DEPOK,Rp 890.000.000,"Pancoran, Jakarta Selatan",3 KT - 3 KM - 70 m2
TERMURAH DI JATIASIH RUMAH PEJABAT DEKAT TOL JORR JATIASIH AKSES 2 MBL,Rp 844.000.020,"Tebet, Jakarta Selatan",3 KT - 2 KM - 85 m2
rumah minimalis dengan 2 carport,Rp 2.800.000.000,"Ciracas, Jakarta Timur",4 KT - 3 KM - 232 m2
DIJUAL RUMAH KOKOH LINGKUNGAN FAVORITE DAN NYAMAN SUNTER JAKARTA UTARA,Rp 9.500.000.000,"Tanjung Priok, Jakarta Utara",5 KT - 4 KM - 500 m2
Rumah Baru Siap Boking,Rp 918.000.000,"Kalideres, Jakarta Barat",3 KT - 3 KM - 80 m2
Low Floor Nice Comfortable Studio Tamansari Sudirman Apartment,Rp 5.000.000,"Setia Budi, Jakarta Selatan",1 KT - 1 KM - 29 m2
READY 2 LANTAI SIAP HUNI DI DEPOK,Rp 890.000.000,"Jagakarsa, Jakarta Selatan",3 KT - 3 KM - 70 m2
Beli Rumah Hanya 1 juta,Rp 235.000.600,"Tanah Abang, Jakarta Pusat",2 KT - 1 KM - 37 m2
TERMURAH DI JATIASIH RUMAH PEJABAT DEKAT TOL JORR JATIASIH AKSES 2 MBL,Rp 844.000.019,"Setia Budi, Jakarta Selatan",3 KT - 2 KM - 85 m2
Dijual Rumah Di Kayu manis Timur Matraman Salemba Cocok Rumah Kosan,Rp 2.500.000.000,"Matraman, Jakarta Timur",3 KT - 2 KM - 150 m2
Rumah Second Jakarta Selatan Tanah Luas,Rp 1.200.000.000,"Jagakarsa, Jakarta Selatan",2 KT - 1 KM - 55 m2
Apartemen Rusun kemayoran disewakan,Rp 26.000.000,"Kemayoran, Jakarta Pusat",2 KT - 1 KM - 36 m2
Rumah Pdk kelapa jaktim - Murah & bagus - di Jual Cepat,Rp 1.200.000.000,"Duren Sawit, Jakarta Timur",4 KT - 2 KM - 109 m2
Perumahan mewah paling murah di bambu apus cipayung jakarta timur,Rp 300.000.000,"Cipayung, Jakarta Timur",2 KT - 1 KM - 40 m2
DIjual Rumah Baru Siap Huni,Rp 918.000.000,"Grogol Petamburan, Jakarta Barat",3 KT - 3 KM - 80 m2
Apartemen Sky House BSD+ Studio Oke (jual/sewa) dekat Casa de Parco,Rp 530.000.000,"Jagakarsa, Jakarta Selatan",1 KT - 1 KM - 21 m2
PERUMAHAN BAGUS GRAND RESIDENCE CITY BEKASI,Rp 435.000.011,"Pulo Gadung, Jakarta Timur",2 KT - 1 KM - 45 m2
Apartemen Disewakan di Altiz Bintaro Jaya Sektor 3,Rp 3.500.000,"Pesanggrahan, Jakarta Selatan",1 KT - 1 KM - 31 m2
Rumah Baru Harga Pass!,Rp 918.000.000,"Cengkareng, Jakarta Barat",3 KT - 3 KM - 80 m2
RUMAH MURAH BISA KPR DP RINGAN DEKAT TOL CIMANGGIS,Rp 800.000.000,"Pasar Rebo, Jakarta Timur",3 KT - 2 KM - 75 m2
Flash Recommend! 2BR Central Park Residences Furnish Minimalis Nyaman.,Rp 130.000.000,"Kebon Jeruk, Jakarta Barat",2 KT - 1 KM - 87 m2
Rumah Dijual di Jagakarsa,Rp 500.000.000,"Jagakarsa, Jakarta Selatan",3 KT - 2 KM - 100 m2
TERMURAH DI JATIASIH RUMAH PEJABAT DEKAT TOL JORR JATIASIH AKSES 2 MBL,Rp 844.000.017,"Pasar Minggu, Jakarta Selatan",3 KT - 2 KM - 85 m2
Apartemen Element Kuningan Unit Harmony Middle Floor Semi Furnished,Rp 3.930.000.000,"Setia Budi, Jakarta Selatan",2 KT - 1 KM - 82 m2
"Sewa Harian Apartemen Grand Dafam Nyaman, Bersih, Terawat (CD)",Rp 500.000,"Cempaka Putih, Jakarta Pusat",1 KT - 1 KM - 35 m2
Dijual Apartemen Taman Anggrek Residence Condo ower Azalea Semi Furnis,Rp 4.500.000.000,"Grogol Petamburan, Jakarta Barat",3 KT - 2 KM - 135 m2
"View Taman Apartemen Tokyo Riverside PIK 2, Type 2 BR Kosongan, JakUt",Rp 25.000.000,"Tanjung Priok, Jakarta Utara",2 KT - 1 KM - 36 m2
DIJUAL APARTEMEN GRAHA CEMPAKA MAS 3KT,Rp 800.000.000,"Cempaka Putih, Jakarta Pusat",3 KT - 2 KM - 94 m2
grand alifia rumah 2 lantai bogor kota,Rp 630.000.000,"Johar Baru, Jakarta Pusat",4 KT - 2 KM - 72 m2
BEKASI KOTA RUMAH BARU MUTIARA GADING TIMUR,Rp 600.000.011,"Pulo Gadung, Jakarta Timur",3 KT - 1 KM - 60 m2
Rumah minimalis,Rp 850.000.000,"Ciracas, Jakarta Timur",3 KT - 2 KM - 110 m2
"RUMAH DIJUAL Cluster di Kel.Setu, Kec.Cipayung, Jaktim",Rp 1.500.000.000,"Cipayung, Jakarta Timur",4 KT - 3 KM - 150 m2
Sewa Harian Apartemen Kalibata city,Rp 267.000,"Pancoran, Jakarta Selatan",2 KT - 1 KM - 32 m2
Rumah Cluster Free Biaya KPR Free Pajak SHM IMB Pecah DP 5%,Rp 985.000.000,"Cipayung, Jakarta Timur",3 KT - 2 KM - 90 m2
Disewakan rumah baru di PIK 2 Tahap 1 (Harga Nego),Rp 50.000.000,"Penjaringan, Jakarta Utara",2 KT - 2 KM - 60 m2
RUMAH MEGAH TANAH SUPER LUAS AKSES 2 MOBIL DEKAT TOL HANYA 800 JUTAAN,Rp 844.000.016,"Pancoran, Jakarta Selatan",3 KT - 2 KM - 85 m2
RUMAH MURAH SIAP HUNI DI CIBUBUR DEKAT PLAZA CIBUBUR,Rp 800.000.000,"Jagakarsa, Jakarta Selatan",3 KT - 2 KM - 75 m2
RUMAH MEGAH TANAH SUPER LUAS AKSES 2 MOBIL DEKAT TOL HANYA 800 JUTAAN,Rp 844.000.015,"Mampang Prapatan, Jakarta Selatan",3 KT - 2 KM - 85 m2
Minimalis tanpa DP cicilan perbulan cuma 5jtan aja,Rp 890.000.000,"Pancoran, Jakarta Selatan",3 KT - 3 KM - 65 m2
"View Taman Apartemen Tokyo Riverside PIK 2, Type 2 BR Kosongan, JakUt",Rp 25.000.000,"Tanjung Priok, Jakarta Utara",2 KT - 1 KM - 36 m2
RUMAH MEGAH TANAH SUPER LUAS AKSES 2 MOBIL DEKAT TOL HANYA 800 JUTAAN,Rp 844.000.014,"Kebayoran Baru, Jakarta Selatan",3 KT - 2 KM - 85 m2
Dijual 2 BR UF msh ORI tower C lantai  18,Rp 600.000.000,"Jatinegara, Jakarta Timur",2 KT - 1 KM - 39 m2
Jual 2Bedroom Full Furnish AJB Allin Bassura City,Rp 540.000.000,"Jatinegara, Jakarta Timur",2 KT - 1 KM - 34 m2
Dijual Rumah Di Kayu manis Timur Matraman Salemba Cocok Rumah Kosan,Rp 2.500.000.000,"Matraman, Jakarta Timur",3 KT - 2 KM - 150 m2
Dijual Rumah Baru Hook Duren Sawit Jakarta Timur,Rp 3.700.000.000,"Duren Sawit, Jakarta Timur",4 KT - 4 KM - 190 m2
Jual murah tower H 2 Br UF apartemen bassura city lantai rendah,Rp 500.000.000,"Jatinegara, Jakarta Timur",2 KT - 2 KM - 34 m2
DIJUAL APARTEMEN FURNISH GREENLAKE,Rp 610.000.000,"Tanjung Priok, Jakarta Utara",2 KT - 1 KM - 42 m2
rumah 2 lantai bogor kota,Rp 633.000.000,"Johar Baru, Jakarta Pusat",4 KT - 2 KM - 72 m2
Rumah 2 Lantai dgn 4 Kamar Tidur di Komplek Taman Buaran Indah,Rp 2.750.000.000,"Duren Sawit, Jakarta Timur",4 KT - 4 KM - 180 m2
Jual Rumah  surat AJB,Rp 550.000.000,"Pasar Minggu, Jakarta Selatan",6 KT - 2 KM - 100 m2
Rumah dikontrakan,Rp 20.000.000,"Matraman, Jakarta Timur",1 KT - 1 KM - 78 m2
Sewa apartemen taman rasuna tower 6 lantai 28,Rp 8.000.000,"Setia Budi, Jakarta Selatan",2 KT - 1 KM - 74 m2
"Dijual Rugi, BU, Dijual Cepat sampai Deal Apartemen Tokyo Riverside",Rp 335.000.000,"Penjaringan, Jakarta Utara",1 KT - 1 KM - 21 m2
Jual cepat rumah murah jakarta selatan strategis,Rp 2.300.000.000,"Pesanggrahan, Jakarta Selatan",4 KT - 3 KM - 150 m2
Rumah siap huni luas 8x15 Type 3KT di Taman Pulogebang Jakarta Timur,Rp 1.700.000.000,"Cakung, Jakarta Timur",3 KT - 2 KM - 120 m2
